id	user_id	movie_id	score	rank
00000000-0000-0000-0000-000000000260_10	00000000-0000-0000-0000-000000000260	196	4.749198913574219	10
00000000-0000-0000-0000-000000000260_11	00000000-0000-0000-0000-000000000260	1339	4.610593318939209	11
00000000-0000-0000-0000-000000000260_12	00000000-0000-0000-0000-000000000260	1419	4.571508884429932	12
00000000-0000-0000-0000-000000000260_13	00000000-0000-0000-0000-000000000260	216	4.540428638458252	13
00000000-0000-0000-0000-000000000260_14	00000000-0000-0000-0000-000000000260	225	4.514311790466309	14
00000000-0000-0000-0000-000000000260_15	00000000-0000-0000-0000-000000000260	80	4.419491767883301	15
00000000-0000-0000-0000-000000000260_16	00000000-0000-0000-0000-000000000260	374	4.3906779289245605	16
00000000-0000-0000-0000-000000000260_17	00000000-0000-0000-0000-000000000260	1529	4.361712455749512	17
00000000-0000-0000-0000-000000000260_18	00000000-0000-0000-0000-000000000260	1468	4.354865074157715	18
00000000-0000-0000-0000-000000000260_19	00000000-0000-0000-0000-000000000260	23	4.353741645812988	19
00000000-0000-0000-0000-000000000260_20	00000000-0000-0000-0000-000000000260	26	4.351986408233643	20
00000000-0000-0000-0000-000000000261_01	00000000-0000-0000-0000-000000000261	196	7.134778022766113	1
00000000-0000-0000-0000-000000000261_02	00000000-0000-0000-0000-000000000261	21	6.926894664764404	2
00000000-0000-0000-0000-000000000261_03	00000000-0000-0000-0000-000000000261	270	6.409417152404785	3
00000000-0000-0000-0000-000000000261_04	00000000-0000-0000-0000-000000000261	225	6.319281101226807	4
00000000-0000-0000-0000-000000000261_05	00000000-0000-0000-0000-000000000261	76	6.274502754211426	5
00000000-0000-0000-0000-000000000261_06	00000000-0000-0000-0000-000000000261	38	6.263379096984863	6
00000000-0000-0000-0000-000000000261_07	00000000-0000-0000-0000-000000000261	16	6.232066631317139	7
00000000-0000-0000-0000-000000000261_08	00000000-0000-0000-0000-000000000261	78	6.158381462097168	8
00000000-0000-0000-0000-000000000261_09	00000000-0000-0000-0000-000000000261	17	6.093343257904053	9
00000000-0000-0000-0000-000000000261_10	00000000-0000-0000-0000-000000000261	988	6.0265350341796875	10
00000000-0000-0000-0000-000000000261_11	00000000-0000-0000-0000-000000000261	96	5.977671146392822	11
00000000-0000-0000-0000-000000000261_12	00000000-0000-0000-0000-000000000261	255	5.97416877746582	12
00000000-0000-0000-0000-000000000261_13	00000000-0000-0000-0000-000000000261	5	5.878260612487793	13
00000000-0000-0000-0000-000000000261_14	00000000-0000-0000-0000-000000000261	148	5.870580196380615	14
00000000-0000-0000-0000-000000000261_15	00000000-0000-0000-0000-000000000261	509	5.789154052734375	15
00000000-0000-0000-0000-000000000261_16	00000000-0000-0000-0000-000000000261	1006	5.743454933166504	16
00000000-0000-0000-0000-000000000261_17	00000000-0000-0000-0000-000000000261	81	5.655869960784912	17
00000000-0000-0000-0000-000000000261_18	00000000-0000-0000-0000-000000000261	546	5.616738319396973	18
00000000-0000-0000-0000-000000000261_19	00000000-0000-0000-0000-000000000261	27	5.5901384353637695	19
00000000-0000-0000-0000-000000000261_20	00000000-0000-0000-0000-000000000261	987	5.555947303771973	20
00000000-0000-0000-0000-000000000262_01	00000000-0000-0000-0000-000000000262	333	5.7631635665893555	1
00000000-0000-0000-0000-000000000262_02	00000000-0000-0000-0000-000000000262	670	5.553356170654297	2
00000000-0000-0000-0000-000000000262_03	00000000-0000-0000-0000-000000000262	764	5.468769073486328	3
00000000-0000-0000-0000-000000000262_04	00000000-0000-0000-0000-000000000262	619	5.434499740600586	4
00000000-0000-0000-0000-000000000262_05	00000000-0000-0000-0000-000000000262	20	5.413480281829834	5
00000000-0000-0000-0000-000000000262_06	00000000-0000-0000-0000-000000000262	556	5.387978553771973	6
00000000-0000-0000-0000-000000000262_07	00000000-0000-0000-0000-000000000262	573	5.292600154876709	7
00000000-0000-0000-0000-000000000262_08	00000000-0000-0000-0000-000000000262	34	5.2854766845703125	8
00000000-0000-0000-0000-000000000262_09	00000000-0000-0000-0000-000000000262	536	5.242779731750488	9
00000000-0000-0000-0000-000000000262_10	00000000-0000-0000-0000-000000000262	813	5.145973205566406	10
00000000-0000-0000-0000-000000000262_11	00000000-0000-0000-0000-000000000262	26	5.1446733474731445	11
00000000-0000-0000-0000-000000000262_12	00000000-0000-0000-0000-000000000262	539	5.038384437561035	12
00000000-0000-0000-0000-000000000262_13	00000000-0000-0000-0000-000000000262	534	5.018342971801758	13
00000000-0000-0000-0000-000000000262_14	00000000-0000-0000-0000-000000000262	586	5.004056930541992	14
00000000-0000-0000-0000-000000000262_15	00000000-0000-0000-0000-000000000262	759	4.995957851409912	15
00000000-0000-0000-0000-000000000262_16	00000000-0000-0000-0000-000000000262	36	4.989713191986084	16
00000000-0000-0000-0000-000000000262_17	00000000-0000-0000-0000-000000000262	527	4.980406761169434	17
00000000-0000-0000-0000-000000000262_18	00000000-0000-0000-0000-000000000262	599	4.965067386627197	18
00000000-0000-0000-0000-000000000262_19	00000000-0000-0000-0000-000000000262	612	4.895766258239746	19
00000000-0000-0000-0000-000000000262_20	00000000-0000-0000-0000-000000000262	529	4.780470848083496	20
00000000-0000-0000-0000-000000000263_01	00000000-0000-0000-0000-000000000263	196	6.636430740356445	1
00000000-0000-0000-0000-000000000263_02	00000000-0000-0000-0000-000000000263	21	6.544288635253906	2
00000000-0000-0000-0000-000000000263_03	00000000-0000-0000-0000-000000000263	270	6.316409111022949	3
00000000-0000-0000-0000-000000000263_04	00000000-0000-0000-0000-000000000263	17	6.245033264160156	4
00000000-0000-0000-0000-000000000263_05	00000000-0000-0000-0000-000000000263	38	6.127168655395508	5
00000000-0000-0000-0000-000000000263_06	00000000-0000-0000-0000-000000000263	16	6.087549209594727	6
00000000-0000-0000-0000-000000000263_07	00000000-0000-0000-0000-000000000263	29	5.887920379638672	7
00000000-0000-0000-0000-000000000263_08	00000000-0000-0000-0000-000000000263	148	5.806234359741211	8
00000000-0000-0000-0000-000000000263_09	00000000-0000-0000-0000-000000000263	225	5.774048805236816	9
00000000-0000-0000-0000-000000000263_10	00000000-0000-0000-0000-000000000263	76	5.742345809936523	10
00000000-0000-0000-0000-000000000263_11	00000000-0000-0000-0000-000000000263	27	5.6383843421936035	11
00000000-0000-0000-0000-000000000263_12	00000000-0000-0000-0000-000000000263	96	5.54314661026001	12
00000000-0000-0000-0000-000000000263_13	00000000-0000-0000-0000-000000000263	8	5.504062652587891	13
00000000-0000-0000-0000-000000000263_14	00000000-0000-0000-0000-000000000263	4	5.480926990509033	14
00000000-0000-0000-0000-000000000263_15	00000000-0000-0000-0000-000000000263	5	5.474902153015137	15
00000000-0000-0000-0000-000000000263_16	00000000-0000-0000-0000-000000000263	116	5.43178129196167	16
00000000-0000-0000-0000-000000000263_17	00000000-0000-0000-0000-000000000263	2150	5.422185897827148	17
00000000-0000-0000-0000-000000000263_18	00000000-0000-0000-0000-000000000263	23	5.406694412231445	18
00000000-0000-0000-0000-000000000263_19	00000000-0000-0000-0000-000000000263	1006	5.398435115814209	19
00000000-0000-0000-0000-000000000263_20	00000000-0000-0000-0000-000000000263	458	5.330493927001953	20
00000000-0000-0000-0000-000000000264_01	00000000-0000-0000-0000-000000000264	196	7.273580551147461	1
00000000-0000-0000-0000-000000000264_02	00000000-0000-0000-0000-000000000264	21	7.236008644104004	2
00000000-0000-0000-0000-000000000264_03	00000000-0000-0000-0000-000000000264	270	6.985690116882324	3
00000000-0000-0000-0000-000000000264_04	00000000-0000-0000-0000-000000000264	17	6.773239612579346	4
00000000-0000-0000-0000-000000000264_05	00000000-0000-0000-0000-000000000264	38	6.733334541320801	5
00000000-0000-0000-0000-000000000264_06	00000000-0000-0000-0000-000000000264	16	6.495600700378418	6
00000000-0000-0000-0000-000000000264_07	00000000-0000-0000-0000-000000000264	27	6.4662346839904785	7
00000000-0000-0000-0000-000000000264_08	00000000-0000-0000-0000-000000000264	76	6.464213848114014	8
00000000-0000-0000-0000-000000000264_09	00000000-0000-0000-0000-000000000264	546	6.342240333557129	9
00000000-0000-0000-0000-000000000264_10	00000000-0000-0000-0000-000000000264	8	6.284762382507324	10
00000000-0000-0000-0000-000000000264_11	00000000-0000-0000-0000-000000000264	78	6.253739833831787	11
00000000-0000-0000-0000-000000000264_12	00000000-0000-0000-0000-000000000264	46	6.245793342590332	12
00000000-0000-0000-0000-000000000264_13	00000000-0000-0000-0000-000000000264	5	6.141938209533691	13
00000000-0000-0000-0000-000000000264_14	00000000-0000-0000-0000-000000000264	96	6.087421417236328	14
00000000-0000-0000-0000-000000000264_15	00000000-0000-0000-0000-000000000264	4	6.087290287017822	15
00000000-0000-0000-0000-000000000264_16	00000000-0000-0000-0000-000000000264	23	6.058340072631836	16
00000000-0000-0000-0000-000000000264_17	00000000-0000-0000-0000-000000000264	29	6.040505886077881	17
00000000-0000-0000-0000-000000000264_18	00000000-0000-0000-0000-000000000264	41	5.989816188812256	18
00000000-0000-0000-0000-000000000264_19	00000000-0000-0000-0000-000000000264	148	5.909510612487793	19
00000000-0000-0000-0000-000000000264_20	00000000-0000-0000-0000-000000000264	225	5.88926887512207	20
00000000-0000-0000-0000-000000000265_01	00000000-0000-0000-0000-000000000265	16	5.308453559875488	1
00000000-0000-0000-0000-000000000265_02	00000000-0000-0000-0000-000000000265	17	5.130783557891846	2
00000000-0000-0000-0000-000000000265_03	00000000-0000-0000-0000-000000000265	556	5.118579864501953	3
00000000-0000-0000-0000-000000000265_04	00000000-0000-0000-0000-000000000265	26	5.082674026489258	4
00000000-0000-0000-0000-000000000265_05	00000000-0000-0000-0000-000000000265	270	5.056885719299316	5
00000000-0000-0000-0000-000000000265_06	00000000-0000-0000-0000-000000000265	36	5.010214328765869	6
00000000-0000-0000-0000-000000000265_07	00000000-0000-0000-0000-000000000265	46	4.941060543060303	7
00000000-0000-0000-0000-000000000265_08	00000000-0000-0000-0000-000000000265	40	4.93110990524292	8
00000000-0000-0000-0000-000000000265_09	00000000-0000-0000-0000-000000000265	78	4.925263404846191	9
00000000-0000-0000-0000-000000000265_10	00000000-0000-0000-0000-000000000265	76	4.8943772315979	10
00000000-0000-0000-0000-000000000265_11	00000000-0000-0000-0000-000000000265	81	4.861424446105957	11
00000000-0000-0000-0000-000000000265_12	00000000-0000-0000-0000-000000000265	1339	4.822567939758301	12
00000000-0000-0000-0000-000000000265_13	00000000-0000-0000-0000-000000000265	29	4.808890342712402	13
00000000-0000-0000-0000-000000000265_14	00000000-0000-0000-0000-000000000265	83	4.795450210571289	14
00000000-0000-0000-0000-000000000265_15	00000000-0000-0000-0000-000000000265	882	4.788749694824219	15
00000000-0000-0000-0000-000000000265_16	00000000-0000-0000-0000-000000000265	391	4.772993564605713	16
00000000-0000-0000-0000-000000000265_17	00000000-0000-0000-0000-000000000265	196	4.762919902801514	17
00000000-0000-0000-0000-000000000265_18	00000000-0000-0000-0000-000000000265	96	4.75728178024292	18
00000000-0000-0000-0000-000000000265_19	00000000-0000-0000-0000-000000000265	8	4.736347198486328	19
00000000-0000-0000-0000-000000000265_20	00000000-0000-0000-0000-000000000265	38	4.725814342498779	20
00000000-0000-0000-0000-000000000266_01	00000000-0000-0000-0000-000000000266	196	6.665184497833252	1
00000000-0000-0000-0000-000000000266_02	00000000-0000-0000-0000-000000000266	270	6.443542003631592	2
00000000-0000-0000-0000-000000000266_03	00000000-0000-0000-0000-000000000266	46	6.386595726013184	3
00000000-0000-0000-0000-000000000266_04	00000000-0000-0000-0000-000000000266	17	6.386316299438477	4
00000000-0000-0000-0000-000000000266_05	00000000-0000-0000-0000-000000000266	16	6.280734062194824	5
00000000-0000-0000-0000-000000000266_06	00000000-0000-0000-0000-000000000266	21	6.196479797363281	6
00000000-0000-0000-0000-000000000266_07	00000000-0000-0000-0000-000000000266	76	6.189364433288574	7
00000000-0000-0000-0000-000000000266_08	00000000-0000-0000-0000-000000000266	8	6.156209945678711	8
00000000-0000-0000-0000-000000000266_09	00000000-0000-0000-0000-000000000266	27	6.139077663421631	9
00000000-0000-0000-0000-000000000266_10	00000000-0000-0000-0000-000000000266	96	6.083373546600342	10
00000000-0000-0000-0000-000000000266_11	00000000-0000-0000-0000-000000000266	539	5.999727725982666	11
00000000-0000-0000-0000-000000000266_12	00000000-0000-0000-0000-000000000266	203	5.964282989501953	12
00000000-0000-0000-0000-000000000266_13	00000000-0000-0000-0000-000000000266	546	5.94812536239624	13
00000000-0000-0000-0000-000000000266_14	00000000-0000-0000-0000-000000000266	83	5.915927886962891	14
00000000-0000-0000-0000-000000000266_15	00000000-0000-0000-0000-000000000266	786	5.915652751922607	15
00000000-0000-0000-0000-000000000266_16	00000000-0000-0000-0000-000000000266	1	5.9155707359313965	16
00000000-0000-0000-0000-000000000266_17	00000000-0000-0000-0000-000000000266	38	5.895448684692383	17
00000000-0000-0000-0000-000000000266_18	00000000-0000-0000-0000-000000000266	41	5.895252227783203	18
00000000-0000-0000-0000-000000000266_19	00000000-0000-0000-0000-000000000266	148	5.854990005493164	19
00000000-0000-0000-0000-000000000266_20	00000000-0000-0000-0000-000000000266	228	5.834456920623779	20
00000000-0000-0000-0000-000000000267_01	00000000-0000-0000-0000-000000000267	196	6.994488716125488	1
00000000-0000-0000-0000-000000000267_02	00000000-0000-0000-0000-000000000267	76	6.455253601074219	2
00000000-0000-0000-0000-000000000267_03	00000000-0000-0000-0000-000000000267	16	6.2859649658203125	3
00000000-0000-0000-0000-000000000267_04	00000000-0000-0000-0000-000000000267	21	6.169431686401367	4
00000000-0000-0000-0000-000000000267_05	00000000-0000-0000-0000-000000000267	96	6.133300304412842	5
00000000-0000-0000-0000-000000000267_06	00000000-0000-0000-0000-000000000267	78	6.071961402893066	6
00000000-0000-0000-0000-000000000267_07	00000000-0000-0000-0000-000000000267	270	5.996476650238037	7
00000000-0000-0000-0000-000000000267_08	00000000-0000-0000-0000-000000000267	148	5.919739246368408	8
00000000-0000-0000-0000-000000000267_09	00000000-0000-0000-0000-000000000267	17	5.8716325759887695	9
00000000-0000-0000-0000-000000000267_10	00000000-0000-0000-0000-000000000267	83	5.812710285186768	10
00000000-0000-0000-0000-000000000267_11	00000000-0000-0000-0000-000000000267	81	5.804970741271973	11
00000000-0000-0000-0000-000000000267_12	00000000-0000-0000-0000-000000000267	46	5.7930097579956055	12
00000000-0000-0000-0000-000000000267_13	00000000-0000-0000-0000-000000000267	38	5.765456676483154	13
00000000-0000-0000-0000-000000000267_14	00000000-0000-0000-0000-000000000267	203	5.709111213684082	14
00000000-0000-0000-0000-000000000267_15	00000000-0000-0000-0000-000000000267	1339	5.665301322937012	15
00000000-0000-0000-0000-000000000267_16	00000000-0000-0000-0000-000000000267	546	5.617270469665527	16
00000000-0000-0000-0000-000000000267_17	00000000-0000-0000-0000-000000000267	225	5.555318355560303	17
00000000-0000-0000-0000-000000000267_18	00000000-0000-0000-0000-000000000267	460	5.5200347900390625	18
00000000-0000-0000-0000-000000000267_19	00000000-0000-0000-0000-000000000267	101	5.511758327484131	19
00000000-0000-0000-0000-000000000267_20	00000000-0000-0000-0000-000000000267	27	5.5002288818359375	20
00000000-0000-0000-0000-000000000268_01	00000000-0000-0000-0000-000000000268	17	5.432445526123047	1
00000000-0000-0000-0000-000000000268_02	00000000-0000-0000-0000-000000000268	1339	5.170842170715332	2
00000000-0000-0000-0000-000000000268_03	00000000-0000-0000-0000-000000000268	270	5.148321151733398	3
00000000-0000-0000-0000-000000000268_04	00000000-0000-0000-0000-000000000268	556	5.126657009124756	4
00000000-0000-0000-0000-000000000268_05	00000000-0000-0000-0000-000000000268	16	5.120508193969727	5
00000000-0000-0000-0000-000000000268_06	00000000-0000-0000-0000-000000000268	333	5.055552005767822	6
00000000-0000-0000-0000-000000000268_07	00000000-0000-0000-0000-000000000268	196	5.049766540527344	7
00000000-0000-0000-0000-000000000268_08	00000000-0000-0000-0000-000000000268	27	5.045787811279297	8
00000000-0000-0000-0000-000000000268_09	00000000-0000-0000-0000-000000000268	21	5.018726825714111	9
00000000-0000-0000-0000-000000000268_10	00000000-0000-0000-0000-000000000268	76	4.921923637390137	10
00000000-0000-0000-0000-000000000268_11	00000000-0000-0000-0000-000000000268	38	4.901586532592773	11
00000000-0000-0000-0000-000000000268_12	00000000-0000-0000-0000-000000000268	1	4.898715972900391	12
00000000-0000-0000-0000-000000000268_13	00000000-0000-0000-0000-000000000268	1489	4.891740322113037	13
00000000-0000-0000-0000-000000000268_14	00000000-0000-0000-0000-000000000268	41	4.890028476715088	14
00000000-0000-0000-0000-000000000268_15	00000000-0000-0000-0000-000000000268	118	4.882332801818848	15
00000000-0000-0000-0000-000000000268_16	00000000-0000-0000-0000-000000000268	337	4.878575325012207	16
00000000-0000-0000-0000-000000000268_17	00000000-0000-0000-0000-000000000268	421	4.877991676330566	17
00000000-0000-0000-0000-000000000268_18	00000000-0000-0000-0000-000000000268	786	4.870179176330566	18
00000000-0000-0000-0000-000000000268_19	00000000-0000-0000-0000-000000000268	26	4.861954212188721	19
00000000-0000-0000-0000-000000000268_20	00000000-0000-0000-0000-000000000268	947	4.84461784362793	20
00000000-0000-0000-0000-000000000269_01	00000000-0000-0000-0000-000000000269	539	5.419259548187256	1
00000000-0000-0000-0000-000000000269_02	00000000-0000-0000-0000-000000000269	46	5.305300712585449	2
00000000-0000-0000-0000-000000000269_03	00000000-0000-0000-0000-000000000269	34	5.214391708374023	3
00000000-0000-0000-0000-000000000269_04	00000000-0000-0000-0000-000000000269	41	5.154282569885254	4
00000000-0000-0000-0000-000000000269_05	00000000-0000-0000-0000-000000000269	745	5.13963508605957	5
00000000-0000-0000-0000-000000000269_06	00000000-0000-0000-0000-000000000269	36	5.13892936706543	6
00000000-0000-0000-0000-000000000269_07	00000000-0000-0000-0000-000000000269	8	5.11153507232666	7
00000000-0000-0000-0000-000000000269_08	00000000-0000-0000-0000-000000000269	612	5.100067138671875	8
00000000-0000-0000-0000-000000000269_09	00000000-0000-0000-0000-000000000269	26	5.018439292907715	9
00000000-0000-0000-0000-000000000269_10	00000000-0000-0000-0000-000000000269	45	5.007153034210205	10
00000000-0000-0000-0000-000000000269_11	00000000-0000-0000-0000-000000000269	537	4.979161262512207	11
00000000-0000-0000-0000-000000000269_12	00000000-0000-0000-0000-000000000269	17	4.966431617736816	12
00000000-0000-0000-0000-000000000269_13	00000000-0000-0000-0000-000000000269	619	4.96170711517334	13
00000000-0000-0000-0000-000000000269_14	00000000-0000-0000-0000-000000000269	786	4.954316139221191	14
00000000-0000-0000-0000-000000000269_15	00000000-0000-0000-0000-000000000269	555	4.924977779388428	15
00000000-0000-0000-0000-000000000269_16	00000000-0000-0000-0000-000000000269	599	4.918773651123047	16
00000000-0000-0000-0000-000000000269_17	00000000-0000-0000-0000-000000000269	44	4.917703151702881	17
00000000-0000-0000-0000-000000000269_18	00000000-0000-0000-0000-000000000269	3230	4.872015953063965	18
00000000-0000-0000-0000-000000000269_19	00000000-0000-0000-0000-000000000269	27	4.841348648071289	19
00000000-0000-0000-0000-000000000269_20	00000000-0000-0000-0000-000000000269	529	4.840758323669434	20
00000000-0000-0000-0000-000000000270_01	00000000-0000-0000-0000-000000000270	539	5.949058532714844	1
00000000-0000-0000-0000-000000000270_02	00000000-0000-0000-0000-000000000270	46	5.901291847229004	2
00000000-0000-0000-0000-000000000270_03	00000000-0000-0000-0000-000000000270	41	5.822759628295898	3
00000000-0000-0000-0000-000000000270_04	00000000-0000-0000-0000-000000000270	8	5.8151350021362305	4
00000000-0000-0000-0000-000000000270_05	00000000-0000-0000-0000-000000000270	36	5.737857341766357	5
00000000-0000-0000-0000-000000000270_06	00000000-0000-0000-0000-000000000270	17	5.737831115722656	6
00000000-0000-0000-0000-000000000270_07	00000000-0000-0000-0000-000000000270	270	5.682276248931885	7
00000000-0000-0000-0000-000000000270_08	00000000-0000-0000-0000-000000000270	34	5.680083751678467	8
00000000-0000-0000-0000-000000000270_09	00000000-0000-0000-0000-000000000270	45	5.609416484832764	9
00000000-0000-0000-0000-000000000270_10	00000000-0000-0000-0000-000000000270	26	5.55934476852417	10
00000000-0000-0000-0000-000000000270_11	00000000-0000-0000-0000-000000000270	27	5.5565266609191895	11
00000000-0000-0000-0000-000000000270_12	00000000-0000-0000-0000-000000000270	612	5.538740158081055	12
00000000-0000-0000-0000-000000000270_13	00000000-0000-0000-0000-000000000270	786	5.504883766174316	13
00000000-0000-0000-0000-000000000270_14	00000000-0000-0000-0000-000000000270	21	5.500953674316406	14
00000000-0000-0000-0000-000000000270_15	00000000-0000-0000-0000-000000000270	745	5.485342025756836	15
00000000-0000-0000-0000-000000000270_16	00000000-0000-0000-0000-000000000270	529	5.463756084442139	16
00000000-0000-0000-0000-000000000270_17	00000000-0000-0000-0000-000000000270	537	5.4251813888549805	17
00000000-0000-0000-0000-000000000270_18	00000000-0000-0000-0000-000000000270	23	5.405057430267334	18
00000000-0000-0000-0000-000000000270_19	00000000-0000-0000-0000-000000000270	546	5.398789405822754	19
00000000-0000-0000-0000-000000000270_20	00000000-0000-0000-0000-000000000270	619	5.398490905761719	20
00000000-0000-0000-0000-000000000271_01	00000000-0000-0000-0000-000000000271	196	6.301112174987793	1
00000000-0000-0000-0000-000000000271_02	00000000-0000-0000-0000-000000000271	21	6.249632835388184	2
00000000-0000-0000-0000-000000000271_03	00000000-0000-0000-0000-000000000271	270	5.978929042816162	3
00000000-0000-0000-0000-000000000271_04	00000000-0000-0000-0000-000000000271	16	5.896328926086426	4
00000000-0000-0000-0000-000000000271_05	00000000-0000-0000-0000-000000000271	17	5.844581127166748	5
00000000-0000-0000-0000-000000000271_06	00000000-0000-0000-0000-000000000271	76	5.813961029052734	6
00000000-0000-0000-0000-000000000271_07	00000000-0000-0000-0000-000000000271	96	5.7842888832092285	7
00000000-0000-0000-0000-000000000271_08	00000000-0000-0000-0000-000000000271	38	5.672037124633789	8
00000000-0000-0000-0000-000000000271_09	00000000-0000-0000-0000-000000000271	78	5.528366565704346	9
00000000-0000-0000-0000-000000000271_10	00000000-0000-0000-0000-000000000271	148	5.5271759033203125	10
00000000-0000-0000-0000-000000000271_11	00000000-0000-0000-0000-000000000271	46	5.46805477142334	11
00000000-0000-0000-0000-000000000271_12	00000000-0000-0000-0000-000000000271	8	5.4442458152771	12
00000000-0000-0000-0000-000000000271_13	00000000-0000-0000-0000-000000000271	546	5.433285236358643	13
00000000-0000-0000-0000-000000000271_14	00000000-0000-0000-0000-000000000271	40	5.427579879760742	14
00000000-0000-0000-0000-000000000271_15	00000000-0000-0000-0000-000000000271	225	5.373871326446533	15
00000000-0000-0000-0000-000000000271_16	00000000-0000-0000-0000-000000000271	27	5.333244800567627	16
00000000-0000-0000-0000-000000000271_17	00000000-0000-0000-0000-000000000271	5	5.284881114959717	17
00000000-0000-0000-0000-000000000271_18	00000000-0000-0000-0000-000000000271	83	5.20594596862793	18
00000000-0000-0000-0000-000000000271_19	00000000-0000-0000-0000-000000000271	81	5.202743053436279	19
00000000-0000-0000-0000-000000000271_20	00000000-0000-0000-0000-000000000271	1339	5.202182769775391	20
00000000-0000-0000-0000-000000000272_01	00000000-0000-0000-0000-000000000272	21	6.050663948059082	1
00000000-0000-0000-0000-000000000272_02	00000000-0000-0000-0000-000000000272	988	5.926342964172363	2
00000000-0000-0000-0000-000000000272_03	00000000-0000-0000-0000-000000000272	282	5.832469940185547	3
00000000-0000-0000-0000-000000000272_04	00000000-0000-0000-0000-000000000272	276	5.787809371948242	4
00000000-0000-0000-0000-000000000272_05	00000000-0000-0000-0000-000000000272	196	5.710644721984863	5
00000000-0000-0000-0000-000000000272_06	00000000-0000-0000-0000-000000000272	509	5.619183540344238	6
00000000-0000-0000-0000-000000000272_07	00000000-0000-0000-0000-000000000272	1012	5.612232685089111	7
00000000-0000-0000-0000-000000000272_08	00000000-0000-0000-0000-000000000272	1016	5.509360313415527	8
00000000-0000-0000-0000-000000000272_09	00000000-0000-0000-0000-000000000272	270	5.493631362915039	9
00000000-0000-0000-0000-000000000272_10	00000000-0000-0000-0000-000000000272	1006	5.486995697021484	10
00000000-0000-0000-0000-000000000272_11	00000000-0000-0000-0000-000000000272	225	5.349886894226074	11
00000000-0000-0000-0000-000000000272_12	00000000-0000-0000-0000-000000000272	38	5.345952987670898	12
00000000-0000-0000-0000-000000000272_13	00000000-0000-0000-0000-000000000272	1225	5.316421985626221	13
00000000-0000-0000-0000-000000000272_14	00000000-0000-0000-0000-000000000272	987	5.312516689300537	14
00000000-0000-0000-0000-000000000272_15	00000000-0000-0000-0000-000000000272	986	5.25772762298584	15
00000000-0000-0000-0000-000000000272_16	00000000-0000-0000-0000-000000000272	1005	5.240207195281982	16
00000000-0000-0000-0000-000000000272_17	00000000-0000-0000-0000-000000000272	1371	5.238824367523193	17
00000000-0000-0000-0000-000000000272_18	00000000-0000-0000-0000-000000000272	1476	5.216213703155518	18
00000000-0000-0000-0000-000000000272_19	00000000-0000-0000-0000-000000000272	78	5.2036848068237305	19
00000000-0000-0000-0000-000000000272_20	00000000-0000-0000-0000-000000000272	1037	5.180109024047852	20
00000000-0000-0000-0000-000000000273_01	00000000-0000-0000-0000-000000000273	17	6.706344127655029	1
00000000-0000-0000-0000-000000000273_02	00000000-0000-0000-0000-000000000273	539	6.542108535766602	2
00000000-0000-0000-0000-000000000273_03	00000000-0000-0000-0000-000000000273	270	6.522040843963623	3
00000000-0000-0000-0000-000000000273_04	00000000-0000-0000-0000-000000000273	8	6.485400199890137	4
00000000-0000-0000-0000-000000000273_05	00000000-0000-0000-0000-000000000273	36	6.4641313552856445	5
00000000-0000-0000-0000-000000000273_06	00000000-0000-0000-0000-000000000273	26	6.399806022644043	6
00000000-0000-0000-0000-000000000273_07	00000000-0000-0000-0000-000000000273	34	6.32359504699707	7
00000000-0000-0000-0000-000000000273_08	00000000-0000-0000-0000-000000000273	537	6.2357306480407715	8
00000000-0000-0000-0000-000000000273_09	00000000-0000-0000-0000-000000000273	21	6.214834213256836	9
00000000-0000-0000-0000-000000000273_10	00000000-0000-0000-0000-000000000273	529	6.152614116668701	10
00000000-0000-0000-0000-000000000273_11	00000000-0000-0000-0000-000000000273	27	6.121239185333252	11
00000000-0000-0000-0000-000000000273_12	00000000-0000-0000-0000-000000000273	46	6.001814365386963	12
00000000-0000-0000-0000-000000000273_13	00000000-0000-0000-0000-000000000273	23	5.9857258796691895	13
00000000-0000-0000-0000-000000000273_14	00000000-0000-0000-0000-000000000273	41	5.973926544189453	14
00000000-0000-0000-0000-000000000273_15	00000000-0000-0000-0000-000000000273	4	5.940759181976318	15
00000000-0000-0000-0000-000000000273_16	00000000-0000-0000-0000-000000000273	619	5.909825325012207	16
00000000-0000-0000-0000-000000000273_17	00000000-0000-0000-0000-000000000273	38	5.896568298339844	17
00000000-0000-0000-0000-000000000273_18	00000000-0000-0000-0000-000000000273	546	5.889471054077148	18
00000000-0000-0000-0000-000000000273_19	00000000-0000-0000-0000-000000000273	745	5.857006549835205	19
00000000-0000-0000-0000-000000000273_20	00000000-0000-0000-0000-000000000273	786	5.850884914398193	20
00000000-0000-0000-0000-000000000274_01	00000000-0000-0000-0000-000000000274	196	7.2289347648620605	1
00000000-0000-0000-0000-000000000274_02	00000000-0000-0000-0000-000000000274	522	6.1616411209106445	2
00000000-0000-0000-0000-000000000274_03	00000000-0000-0000-0000-000000000274	1007	5.993459224700928	3
00000000-0000-0000-0000-000000000274_04	00000000-0000-0000-0000-000000000274	1005	5.977503299713135	4
00000000-0000-0000-0000-000000000274_05	00000000-0000-0000-0000-000000000274	276	5.90681266784668	5
00000000-0000-0000-0000-000000000274_06	00000000-0000-0000-0000-000000000274	255	5.902543544769287	6
00000000-0000-0000-0000-000000000274_07	00000000-0000-0000-0000-000000000274	1358	5.796558380126953	7
