id	movie_id	genre_id
026142_17	26142	17
026142_18	26142	18
026147_05	26147	5
026147_08	26147	8
026147_14	26147	14
026150_08	26150	8
026150_17	26150	17
026151_06	26151	6
026151_08	26151	8
026152_01	26152	1
026152_02	26152	2
026152_05	26152	5
026158_05	26158	5
026158_08	26158	8
026158_17	26158	17
026159_01	26159	1
026159_06	26159	6
026159_08	26159	8
026169_01	26169	1
026169_06	26169	6
026169_08	26169	8
026171_05	26171	5
026172_01	26172	1
026172_06	26172	6
026172_08	26172	8
026172_16	26172	16
026176_07	26176	7
026176_08	26176	8
026183_01	26183	1
026183_02	26183	2
026183_03	26183	3
026183_04	26183	4
026183_05	26183	5
026184_01	26184	1
026184_02	26184	2
026184_05	26184	5
026184_06	26184	6
026184_16	26184	16
026195_07	26195	7
026195_12	26195	12
026198_04	26198	4
026198_05	26198	5
026225_05	26225	5
026225_14	26225	14
026231_06	26231	6
026231_08	26231	8
026231_16	26231	16
026236_01	26236	1
026236_02	26236	2
026236_05	26236	5
026236_08	26236	8
026236_14	26236	14
026236_17	26236	17
026237_08	26237	8
026237_14	26237	14
026242_01	26242	1
026242_13	26242	13
026242_16	26242	16
026249_05	26249	5
026249_18	26249	18
026258_09	26258	9
026258_18	26258	18
026265_02	26265	2
026265_05	26265	5
026265_11	26265	11
026265_14	26265	14
026283_06	26283	6
026283_08	26283	8
026283_16	26283	16
026285_05	26285	5
026285_15	26285	15
026285_16	26285	16
026303_11	26303	11
026303_16	26303	16
026308_08	26308	8
026308_14	26308	14
026313_05	26313	5
026313_08	26313	8
026317_08	26317	8
026317_14	26317	14
026322_01	26322	1
026322_06	26322	6
026322_08	26322	8
026326_08	26326	8
026340_01	26340	1
026340_02	26340	2
026340_03	26340	3
026340_04	26340	4
026340_05	26340	5
026340_09	26340	9
026344_01	26344	1
026344_06	26344	6
026344_08	26344	8
026344_16	26344	16
026347_05	26347	5
026347_08	26347	8
026347_14	26347	14
026350_08	26350	8
026357_11	26357	11
026357_16	26357	16
026359_08	26359	8
026359_17	26359	17
026365_15	26365	15
026365_16	26365	16
026366_07	26366	7
026375_01	26375	1
026375_05	26375	5
026375_06	26375	6
026386_05	26386	5
026386_16	26386	16
026391_08	26391	8
026391_12	26391	12
026391_14	26391	14
026394_08	26394	8
026394_14	26394	14
026399_01	26399	1
026401_01	26401	1
026401_08	26401	8
026409_11	26409	11
026409_15	26409	15
026413_01	26413	1
026413_05	26413	5
026422_05	26422	5
026422_08	26422	8
026422_12	26422	12
026429_05	26429	5
026429_11	26429	11
026429_14	26429	14
026444_02	26444	2
026444_05	26444	5
026444_15	26444	15
026453_08	26453	8
026453_13	26453	13
026464_01	26464	1
026464_06	26464	6
026464_08	26464	8
026467_08	26467	8
026467_15	26467	15
026471_05	26471	5
026471_07	26471	7
026472_02	26472	2
026472_08	26472	8
026492_09	26492	9
026492_11	26492	11
026492_15	26492	15
026492_16	26492	16
026498_08	26498	8
026504_01	26504	1
026504_02	26504	2
026504_04	26504	4
026504_06	26504	6
026504_13	26504	13
026504_16	26504	16
026510_02	26510	2
026510_04	26510	4
026510_09	26510	9
026510_15	26510	15
026523_11	26523	11
026523_16	26523	16
026524_07	26524	7
026527_05	26527	5
026527_08	26527	8
026528_04	26528	4
026528_08	26528	8
026539_08	26539	8
026542_02	26542	2
026542_04	26542	4
026542_09	26542	9
026542_15	26542	15
026547_01	26547	1
026547_05	26547	5
026547_06	26547	6
026547_16	26547	16
026554_08	26554	8
026554_13	26554	13
026554_15	26554	15
026555_05	26555	5
026562_08	26562	8
026564_08	26564	8
026564_12	26564	12
026567_05	26567	5
026578_08	26578	8
026585_06	26585	6
026585_08	26585	8
026585_16	26585	16
026587_06	26587	6
026587_08	26587	8
026587_14	26587	14
026590_01	26590	1
026590_02	26590	2
026590_03	26590	3
026590_04	26590	4
026590_09	26590	9
026590_15	26590	15
026593_01	26593	1
026593_05	26593	5
026593_15	26593	15
026599_05	26599	5
026599_08	26599	8
026599_14	26599	14
026603_09	26603	9
026603_11	26603	11
026603_15	26603	15
026603_16	26603	16
026606_01	26606	1
026606_09	26606	9
026606_11	26606	11
026606_14	26606	14
026612_06	26612	6
026612_08	26612	8
026612_16	26612	16
026614_01	26614	1
026614_02	26614	2
026614_08	26614	8
026614_13	26614	13
026614_16	26614	16
026622_08	26622	8
026629_05	26629	5
026629_11	26629	11
026629_15	26629	15
026630_12	26630	12
026631_03	26631	3
026631_09	26631	9
026631_13	26631	13
026645_05	26645	5
026649_02	26649	2
026649_08	26649	8
026649_18	26649	18
026662_02	26662	2
026662_03	26662	3
026662_04	26662	4
026662_08	26662	8
026662_09	26662	9
026676_05	26676	5
026680_05	26680	5
026680_12	26680	12
026680_14	26680	14
026681_01	26681	1
026681_08	26681	8
026681_17	26681	17
026686_05	26686	5
026686_09	26686	9
026693_08	26693	8
026693_09	26693	9
026693_11	26693	11
026693_13	26693	13
026693_16	26693	16
026694_08	26694	8
026695_08	26695	8
026696_01	26696	1
026700_05	26700	5
026700_06	26700	6
026701_01	26701	1
026701_03	26701	3
026701_06	26701	6
026701_08	26701	8
026701_10	26701	10
026701_13	26701	13
026701_15	26701	15
026701_16	26701	16
026704_06	26704	6
026704_08	26704	8
026704_16	26704	16
026712_07	26712	7
026713_08	26713	8
026713_14	26713	14
026717_08	26717	8
026717_11	26717	11
026726_05	26726	5
026729_07	26729	7
026732_05	26732	5
026736_01	26736	1
026736_06	26736	6
026736_16	26736	16
026741_05	26741	5
026741_09	26741	9
026741_14	26741	14
026743_03	26743	3
026743_08	26743	8
026745_05	26745	5
026745_08	26745	8
026745_14	26745	14
026750_02	26750	2
026750_08	26750	8
026750_18	26750	18
026761_06	26761	6
026761_08	26761	8
026761_13	26761	13
026761_14	26761	14
026761_16	26761	16
026764_01	26764	1
026764_09	26764	9
026764_15	26764	15
026764_16	26764	16
026764_17	26764	17
026765_01	26765	1
026765_05	26765	5
026765_14	26765	14
026776_02	26776	2
026776_03	26776	3
026776_05	26776	5
026776_09	26776	9
026776_14	26776	14
026777_08	26777	8
026778_05	26778	5
026782_08	26782	8
026782_12	26782	12
026791_08	26791	8
026791_14	26791	14
026791_16	26791	16
026791_17	26791	17
026792_01	26792	1
026792_02	26792	2
026792_04	26792	4
026792_05	26792	5
026796_08	26796	8
026796_14	26796	14
026797_07	26797	7
026810_08	26810	8
026812_08	26812	8
026819_01	26819	1
026819_15	26819	15
026828_01	26828	1
026828_04	26828	4
026828_05	26828	5
026838_05	26838	5
026838_08	26838	8
026840_01	26840	1
026840_05	26840	5
026840_06	26840	6
026840_08	26840	8
026849_02	26849	2
026849_08	26849	8
026849_09	26849	9
026849_11	26849	11
026849_15	26849	15
026854_01	26854	1
026854_06	26854	6
026854_11	26854	11
026861_05	26861	5
026861_15	26861	15
026865_01	26865	1
026865_08	26865	8
026870_05	26870	5
026871_05	26871	5
026871_14	26871	14
026875_06	26875	6
026875_10	26875	10
026875_13	26875	13
026875_16	26875	16
026887_08	26887	8
026887_09	26887	9
026887_11	26887	11
026887_13	26887	13
026887_15	26887	15
026887_16	26887	16
026900_05	26900	5
026900_08	26900	8
026901_02	26901	2
026901_18	26901	18
026903_03	26903	3
026903_08	26903	8
026903_14	26903	14
026913_01	26913	1
026913_03	26913	3
026928_05	26928	5
026928_08	26928	8
026928_14	26928	14
026940_05	26940	5
026947_06	26947	6
026947_16	26947	16
026958_14	26958	14
026965_08	26965	8
026965_16	26965	16
026974_08	26974	8
026985_01	26985	1
026985_15	26985	15
026999_02	26999	2
026999_03	26999	3
026999_04	26999	4
026999_12	26999	12
026999_14	26999	14
027002_01	27002	1
027002_07	27002	7
027002_08	27002	8
027002_16	27002	16
027003_01	27003	1
027003_11	27003	11
027003_15	27003	15
027006_08	27006	8
027008_05	27008	5
027008_06	27008	6
027008_11	27008	11
027020_08	27020	8
027020_14	27020	14
027022_01	27022	1
027022_06	27022	6
027022_16	27022	16
027032_01	27032	1
027032_02	27032	2
027032_05	27032	5
027032_15	27032	15
027032_16	27032	16
027036_01	27036	1
027036_02	27036	2
027036_08	27036	8
027036_09	27036	9
027036_14	27036	14
027074_15	27074	15
027075_04	27075	4
027075_05	27075	5
027075_09	27075	9
027105_09	27105	9
027105_18	27105	18
027124_08	27124	8
027124_16	27124	16
027134_01	27134	1
027134_06	27134	6
027134_09	27134	9
027140_11	27140	11
027155_01	27155	1
027155_02	27155	2
027155_03	27155	3
027155_04	27155	4
027155_09	27155	9
027155_15	27155	15
027156_01	27156	1
027156_03	27156	3
027156_08	27156	8
027156_09	27156	9
027156_15	27156	15
027176_07	27176	7
027178_05	27178	5
027178_14	27178	14
027186_02	27186	2
027186_03	27186	3
027186_04	27186	4
027186_09	27186	9
027193_01	27193	1
027193_05	27193	5
027246_08	27246	8
027246_14	27246	14
027251_02	27251	2
027251_05	27251	5
027251_09	27251	9
027255_08	27255	8
027266_08	27266	8
027266_09	27266	9
027266_14	27266	14
027266_15	27266	15
027306_05	27306	5
027306_08	27306	8
027311_01	27311	1
027311_03	27311	3
027311_06	27311	6
027311_15	27311	15
027311_16	27311	16
027317_08	27317	8
027317_11	27317	11
027317_13	27317	13
027317_14	27317	14
027317_16	27317	16
027320_05	27320	5
027320_08	27320	8
027320_09	27320	9
027328_01	27328	1
027328_05	27328	5
027328_06	27328	6
027328_09	27328	9
027328_16	27328	16
027329_07	27329	7
027368_02	27368	2
027368_05	27368	5
027368_09	27368	9
027369_03	27369	3
027369_05	27369	5
027370_05	27370	5
027373_08	27373	8
027397_06	27397	6
027397_08	27397	8
027397_13	27397	13
027397_16	27397	16
027397_17	27397	17
027408_08	27408	8
027408_16	27408	16
027416_05	27416	5
027416_08	27416	8
027416_14	27416	14
027420_05	27420	5
027420_08	27420	8
027420_14	27420	14
027420_15	27420	15
027426_01	27426	1
027426_05	27426	5
027426_16	27426	16
027434_11	27434	11
027434_13	27434	13
027441_01	27441	1
027441_03	27441	3
027441_11	27441	11
027450_02	27450	2
027450_18	27450	18
027473_05	27473	5
027473_06	27473	6
027473_11	27473	11
027473_13	27473	13
027473_16	27473	16
027478_05	27478	5
027480_01	27480	1
027480_06	27480	6
027480_16	27480	16
027482_11	27482	11
027482_13	27482	13
027482_15	27482	15
027491_11	27491	11
027491_13	27491	13
027491_16	27491	16
027513_08	27513	8
027523_05	27523	5
027523_14	27523	14
027537_05	27537	5
027537_09	27537	9
027537_13	27537	13
027537_15	27537	15
027539_05	27539	5
027539_14	27539	14
027549_05	27549	5
027549_06	27549	6
027549_08	27549	8
027549_15	27549	15
027549_16	27549	16
027555_05	27555	5
027563_05	27563	5
027563_11	27563	11
027563_12	27563	12
027584_05	27584	5
027584_11	27584	11
027584_13	27584	13
027584_16	27584	16
027592_06	27592	6
027592_08	27592	8
027595_01	27595	1
027595_05	27595	5
027595_11	27595	11
027595_12	27595	12
027604_11	27604	11
027604_13	27604	13
027604_16	27604	16
027611_08	27611	8
027611_15	27611	15
027611_17	27611	17
027618_01	27618	1
027618_02	27618	2
027618_08	27618	8
027618_15	27618	15
027618_16	27618	16
027619_02	27619	2
027619_03	27619	3
027619_04	27619	4
027619_05	27619	5
027627_08	27627	8
027627_14	27627	14
027644_05	27644	5
027644_08	27644	8
027644_14	27644	14
027660_01	27660	1
027660_03	27660	3
027660_08	27660	8
027660_15	27660	15
027664_08	27664	8
027667_11	27667	11
027674_05	27674	5
027674_06	27674	6
027674_08	27674	8
027674_13	27674	13
027674_16	27674	16
027683_01	27683	1
027683_05	27683	5
027683_11	27683	11
027683_15	27683	15
027683_16	27683	16
027683_18	27683	18
027685_05	27685	5
027689_01	27689	1
027689_06	27689	6
027689_16	27689	16
027692_01	27692	1
027692_05	27692	5
027692_08	27692	8
027692_17	27692	17
027695_01	27695	1
027695_05	27695	5
027695_08	27695	8
027704_01	27704	1
027704_08	27704	8
027704_16	27704	16
027704_17	27704	17
027705_01	27705	1
027705_08	27705	8
027705_16	27705	16
027706_02	27706	2
027706_04	27706	4
027706_05	27706	5
027706_09	27706	9
027708_01	27708	1
027708_02	27708	2
027708_08	27708	8
027708_14	27708	14
027716_05	27716	5
027716_06	27716	6
027716_08	27716	8
027716_14	27716	14
027721_08	27721	8
027721_13	27721	13
027721_14	27721	14
027721_17	27721	17
027722_08	27722	8
027722_14	27722	14
027728_01	27728	1
027728_03	27728	3
027728_08	27728	8
027728_15	27728	15
027728_16	27728	16
027731_02	27731	2
027731_03	27731	3
027731_04	27731	4
027731_09	27731	9
027741_08	27741	8
027741_14	27741	14
027744_08	27744	8
027744_14	27744	14
027746_11	27746	11
027746_16	27746	16
027751_08	27751	8
027751_11	27751	11
027751_13	27751	13
027751_16	27751	16
027762_05	27762	5
027768_08	27768	8
027769_08	27769	8
027772_11	27772	11
027773_13	27773	13
027773_16	27773	16
027776_08	27776	8
027778_09	27778	9
027778_11	27778	11
027784_11	27784	11
027784_13	27784	13
027788_08	27788	8
027788_13	27788	13
027788_15	27788	15
027788_16	27788	16
027790_04	27790	4
027790_05	27790	5
027790_06	27790	6
027790_08	27790	8
027790_09	27790	9
027793_01	27793	1
027793_11	27793	11
027793_15	27793	15
027793_17	27793	17
027801_01	27801	1
027801_16	27801	16
027802_01	27802	1
027802_06	27802	6
027802_08	27802	8
027802_16	27802	16
027803_08	27803	8
027808_05	27808	5
027808_08	27808	8
027808_14	27808	14
027815_08	27815	8
027816_01	27816	1
027816_02	27816	2
027816_08	27816	8
027816_17	27816	17
027820_07	27820	7
027820_08	27820	8
027821_08	27821	8
027821_16	27821	16
027822_08	27822	8
027822_16	27822	16
027826_05	27826	5
027826_08	27826	8
027826_14	27826	14
027829_07	27829	7
027830_08	27830	8
027831_06	27831	6
027831_08	27831	8
027831_16	27831	16
027834_08	27834	8
027837_01	27837	1
027837_02	27837	2
027838_08	27838	8
027838_16	27838	16
027839_08	27839	8
027839_11	27839	11
027839_13	27839	13
027839_16	27839	16
027846_07	27846	7
027850_07	27850	7
027865_01	27865	1
027865_02	27865	2
027865_08	27865	8
027865_16	27865	16
027866_08	27866	8
027869_01	27869	1
027869_08	27869	8
027869_17	27869	17
027873_07	27873	7
027878_07	27878	7
027879_07	27879	7
027882_07	27882	7
027899_05	27899	5
027899_07	27899	7
027899_08	27899	8
027904_03	27904	3
027904_08	27904	8
027904_13	27904	13
027904_15	27904	15
027904_16	27904	16
027905_01	27905	1
027905_08	27905	8
027905_09	27905	9
027905_15	27905	15
027912_07	27912	7
030707_08	30707	8
030745_05	30745	5
030745_06	30745	6
030745_08	30745	8
030745_11	30745	11
030745_13	30745	13
030749_08	30749	8
030749_17	30749	17
030793_02	30793	2
030793_04	30793	4
030793_05	30793	5
030793_09	30793	9
030793_19	30793	19
030803_08	30803	8
030803_14	30803	14
030810_02	30810	2
030810_05	30810	5
030810_09	30810	9
030812_08	30812	8
030816_08	30816	8
030816_12	30816	12
030816_14	30816	14
030818_08	30818	8
030818_12	30818	12
030820_08	30820	8
030822_05	30822	5
030822_08	30822	8
030825_05	30825	5
030846_06	30846	6
030846_08	30846	8
030846_16	30846	16
030848_08	30848	8
030850_08	30850	8
030883_05	30883	5
030883_09	30883	9
030890_08	30890	8
030892_03	30892	3
030892_07	30892	7
030894_08	30894	8
030894_11	30894	11
030894_13	30894	13
030894_15	30894	15
030894_16	30894	16
030898_05	30898	5
030898_08	30898	8
030898_14	30898	14
030994_05	30994	5
030994_08	30994	8
031000_05	31000	5
031030_04	31030	4
031030_08	31030	8
031038_08	31038	8
031038_14	31038	14
031049_05	31049	5
031049_16	31049	16
031083_05	31083	5
031083_14	31083	14
031086_06	31086	6
031086_08	31086	8
031101_01	31101	1
031101_06	31101	6
031101_08	31101	8
031114_05	31114	5
031114_08	31114	8
031116_08	31116	8
031116_17	31116	17
031123_05	31123	5
031123_06	31123	6
031150_03	31150	3
031150_09	31150	9
031150_15	31150	15
031150_17	31150	17
031162_05	31162	5
031162_08	31162	8
031184_01	31184	1
031184_03	31184	3
031184_09	31184	9
031184_15	31184	15
031193_03	31193	3
031193_04	31193	4
031193_12	31193	12
031221_01	31221	1
031221_02	31221	2
031221_06	31221	6
031221_08	31221	8
031223_04	31223	4
031223_05	31223	5
031225_08	31225	8
031260_08	31260	8
031297_05	31297	5
031297_12	31297	12
031309_06	31309	6
031309_08	31309	8
031364_06	31364	6
031364_08	31364	8
031364_13	31364	13
031364_16	31364	16
031367_01	31367	1
031367_02	31367	2
031367_05	31367	5
031367_06	31367	6
031367_14	31367	14
031367_16	31367	16
031410_08	31410	8
031410_17	31410	17
031420_01	31420	1
031420_06	31420	6
031420_08	31420	8
031420_16	31420	16
031422_04	31422	4
031422_05	31422	5
031424_01	31424	1
031424_11	31424	11
031424_15	31424	15
031424_16	31424	16
031427_11	31427	11
031427_13	31427	13
031427_16	31427	16
031431_08	31431	8
031431_11	31431	11
031431_13	31431	13
031431_16	31431	16
031433_05	31433	5
031433_14	31433	14
031435_08	31435	8
031437_08	31437	8
031445_05	31445	5
031445_08	31445	8
031522_08	31522	8
031545_06	31545	6
031545_10	31545	10
031553_01	31553	1
031553_02	31553	2
031553_15	31553	15
031590_06	31590	6
031590_08	31590	8
031590_16	31590	16
031610_08	31610	8
031617_01	31617	1
031617_02	31617	2
031617_08	31617	8
031617_14	31617	14
031617_17	31617	17
031658_02	31658	2
031658_03	31658	3
031658_09	31658	9
031658_14	31658	14
031660_01	31660	1
031660_03	31660	3
031660_08	31660	8
031660_15	31660	15
031664_01	31664	1
031664_05	31664	5
031664_14	31664	14
031685_05	31685	5
031685_14	31685	14
031692_05	31692	5
031694_05	31694	5
031694_12	31694	12
031694_14	31694	14
031696_01	31696	1
031696_09	31696	9
031696_11	31696	11
031696_16	31696	16
031698_02	31698	2
031698_04	31698	4
031698_05	31698	5
031698_09	31698	9
031700_04	31700	4
031700_05	31700	5
031700_08	31700	8
031702_08	31702	8
031702_17	31702	17
031737_13	31737	13
031737_16	31737	16
031804_01	31804	1
031804_09	31804	9
031804_11	31804	11
031804_13	31804	13
031804_15	31804	15
031804_16	31804	16
031851_05	31851	5
031867_01	31867	1
031867_05	31867	5
031878_01	31878	1
031878_05	31878	5
031903_08	31903	8
031903_14	31903	14
031909_05	31909	5
031909_11	31909	11
031921_02	31921	2
031921_05	31921	5
031921_06	31921	6
031921_08	31921	8
031921_13	31921	13
031921_16	31921	16
031923_01	31923	1
031923_02	31923	2
031923_05	31923	5
031925_02	31925	2
031925_05	31925	5
031925_14	31925	14
031952_05	31952	5
031952_06	31952	6
031952_08	31952	8
031952_13	31952	13
031973_08	31973	8
031973_17	31973	17
032009_05	32009	5
032009_08	32009	8
032009_14	32009	14
032011_11	32011	11
032011_16	32011	16
032017_01	32017	1
032017_05	32017	5
032019_05	32019	5
032019_06	32019	6
032019_12	32019	12
032022_07	32022	7
032022_17	32022	17
032029_01	32029	1
032029_06	32029	6
032029_08	32029	8
032029_16	32029	16
032031_02	32031	2
032031_03	32031	3
032031_04	32031	4
032031_05	32031	5
032031_09	32031	9
032031_15	32031	15
032031_19	32031	19
032058_08	32058	8
032060_11	32060	11
032060_13	32060	13
032116_05	32116	5
032139_08	32139	8
032160_05	32160	5
032179_06	32179	6
032179_08	32179	8
032179_16	32179	16
032213_11	32213	11
032213_13	32213	13
032213_15	32213	15
032213_16	32213	16
032234_08	32234	8
032243_01	32243	1
032243_05	32243	5
032243_06	32243	6
032289_04	32289	4
032289_05	32289	5
032289_08	32289	8
032291_05	32291	5
032291_08	32291	8
032294_08	32294	8
032296_02	32296	2
032296_05	32296	5
032296_06	32296	6
032298_05	32298	5
032298_14	32298	14
032300_01	32300	1
032300_05	32300	5
032302_07	32302	7
032314_02	32314	2
032314_05	32314	5
032314_07	32314	7
032371_06	32371	6
032371_08	32371	8
032371_10	32371	10
032387_01	32387	1
032387_08	32387	8
032392_05	32392	5
032392_06	32392	6
032392_08	32392	8
032392_18	32392	18
032440_01	32440	1
032440_05	32440	5
032442_05	32442	5
032456_03	32456	3
032456_05	32456	5
032456_08	32456	8
032456_09	32456	9
032460_01	32460	1
032460_05	32460	5
032460_06	32460	6
032460_08	32460	8
032469_05	32469	5
032469_06	32469	6
032469_08	32469	8
032511_01	32511	1
032511_02	32511	2
032515_02	32515	2
032515_08	32515	8
032515_17	32515	17
032515_18	32515	18
032554_03	32554	3
032554_09	32554	9
032554_15	32554	15
032554_16	32554	16
032582_07	32582	7
032584_08	32584	8
032587_01	32587	1
032587_06	32587	6
032587_10	32587	10
032587_13	32587	13
032587_16	32587	16
032589_05	32589	5
032596_01	32596	1
032596_02	32596	2
032596_05	32596	5
032598_05	32598	5
032598_14	32598	14
032600_08	32600	8
032620_05	32620	5
032620_12	32620	12
032620_14	32620	14
032632_01	32632	1
032632_06	32632	6
032649_08	32649	8
032649_17	32649	17
032657_03	32657	3
032657_08	32657	8
032659_05	32659	5
032666_05	32666	5
032728_08	32728	8
032728_13	32728	13
032728_16	32728	16
032743_08	32743	8
032743_11	32743	11
032743_16	32743	16
032770_08	32770	8
032799_08	32799	8
032799_14	32799	14
032862_05	32862	5
032862_14	32862	14
032875_05	32875	5
032892_08	32892	8
032892_17	32892	17
032898_01	32898	1
032898_02	32898	2
032898_09	32898	9
032898_15	32898	15
032906_08	32906	8
032906_17	32906	17
032914_08	32914	8
032914_11	32914	11
032914_16	32914	16
032917_05	32917	5
032917_09	32917	9
032917_14	32917	14
033004_02	33004	2
033004_05	33004	5
033004_15	33004	15
033085_11	33085	11
033085_16	33085	16
033090_03	33090	3
033090_05	33090	5
033090_15	33090	15
033124_08	33124	8
033124_17	33124	17
033126_05	33126	5
033126_18	33126	18
033132_01	33132	1
033132_06	33132	6
033132_08	33132	8
033138_02	33138	2
033138_05	33138	5
033138_08	33138	8
033145_05	33145	5
033145_08	33145	8
033145_14	33145	14
033148_05	33148	5
033148_06	33148	6
033154_07	33154	7
033158_01	33158	1
033158_06	33158	6
033158_16	33158	16
033162_01	33162	1
033162_08	33162	8
033162_14	33162	14
033162_17	33162	17
033164_11	33164	11
033164_16	33164	16
033166_06	33166	6
033166_08	33166	8
033171_08	33171	8
033171_13	33171	13
033188_05	33188	5
033188_14	33188	14
033201_08	33201	8
033201_13	33201	13
033201_14	33201	14
033201_16	33201	16
033237_08	33237	8
033237_12	33237	12
033237_14	33237	14
033294_03	33294	3
033294_09	33294	9
033294_11	33294	11
033310_08	33310	8
033310_14	33310	14
033312_05	33312	5
033312_12	33312	12
033421_08	33421	8
033435_07	33435	7
033437_01	33437	1
033437_06	33437	6
033437_08	33437	8
033437_16	33437	16
033493_01	33493	1
033493_02	33493	2
033493_15	33493	15
033495_05	33495	5
033499_05	33499	5
033499_14	33499	14
033558_02	33558	2
033558_08	33558	8
033564_05	33564	5
033615_02	33615	2
033615_03	33615	3
033615_04	33615	4
033615_05	33615	5
033629_02	33629	2
033629_05	33629	5
033639_04	33639	4
033639_07	33639	7
033644_11	33644	11
033644_16	33644	16
033646_05	33646	5
033646_08	33646	8
033649_05	33649	5
033649_08	33649	8
033649_14	33649	14
033660_08	33660	8
033660_14	33660	14
033669_02	33669	2
033669_05	33669	5
033669_08	33669	8
033672_01	33672	1
033672_05	33672	5
033672_08	33672	8
033677_07	33677	7
033679_01	33679	1
033679_02	33679	2
033679_05	33679	5
033679_14	33679	14
033681_01	33681	1
033681_02	33681	2
033681_04	33681	4
033681_09	33681	9
033683_11	33683	11
033683_16	33683	16
033725_05	33725	5
033725_08	33725	8
033725_12	33725	12
033779_05	33779	5
033781_08	33781	8
033781_14	33781	14
033794_01	33794	1
033794_06	33794	6
033794_19	33794	19
033801_01	33801	1
033801_02	33801	2
033801_09	33801	9
033801_15	33801	15
033815_05	33815	5
033815_08	33815	8
033815_14	33815	14
033826_05	33826	5
033826_08	33826	8
033830_02	33830	2
033830_05	33830	5
033830_14	33830	14
033834_01	33834	1
033834_11	33834	11
033834_16	33834	16
033836_05	33836	5
033836_09	33836	9
033836_14	33836	14
033838_07	33838	7
033880_05	33880	5
033880_08	33880	8
033893_05	33893	5
033893_06	33893	6
033893_16	33893	16
033896_11	33896	11
033903_05	33903	5
033903_06	33903	6
033903_08	33903	8
033903_14	33903	14
033966_05	33966	5
034018_05	34018	5
034018_12	34018	12
034048_01	34048	1
034048_02	34048	2
034048_15	34048	15
034048_16	34048	16
034072_07	34072	7
034129_05	34129	5
034143_08	34143	8
034143_11	34143	11
034143_16	34143	16
034148_08	34148	8
034150_01	34150	1
034150_02	34150	2
034150_15	34150	15
034153_07	34153	7
034162_05	34162	5
034162_14	34162	14
034164_05	34164	5
034164_08	34164	8
034271_06	34271	6
034271_08	34271	8
034292_01	34292	1
034292_11	34292	11
034292_15	34292	15
034312_05	34312	5
034319_01	34319	1
034319_15	34319	15
034319_16	34319	16
034321_04	34321	4
034321_05	34321	5
034323_01	34323	1
034323_06	34323	6
034323_11	34323	11
034326_08	34326	8
034330_08	34330	8
034330_13	34330	13
034332_01	34332	1
034332_02	34332	2
034332_04	34332	4
034332_05	34332	5
034334_01	34334	1
034334_02	34334	2
034334_15	34334	15
034334_16	34334	16
034336_05	34336	5
034336_14	34336	14
034338_05	34338	5
034338_07	34338	7
034359_05	34359	5
034397_01	34397	1
034397_02	34397	2
034397_08	34397	8
034397_16	34397	16
034405_01	34405	1
034405_02	34405	2
034405_15	34405	15
034437_05	34437	5
034437_08	34437	8
034450_01	34450	1
034450_05	34450	5
034450_06	34450	6
034450_08	34450	8
034482_08	34482	8
034520_01	34520	1
034520_02	34520	2
034520_05	34520	5
034523_05	34523	5
034523_08	34523	8
034528_05	34528	5
034528_08	34528	8
034530_05	34530	5
034532_08	34532	8
034532_11	34532	11
034532_13	34532	13
034532_16	34532	16
034534_01	34534	1
034534_06	34534	6
034534_08	34534	8
034536_01	34536	1
034536_08	34536	8
034536_17	34536	17
034540_05	34540	5
034540_08	34540	8
034542_07	34542	7
034800_05	34800	5
034811_01	34811	1
034811_06	34811	6
034811_08	34811	8
034811_16	34811	16
035015_02	35015	2
035015_08	35015	8
035347_03	35347	3
035347_08	35347	8
035807_05	35807	5
035836_05	35836	5
035836_14	35836	14
035957_11	35957	11
035957_16	35957	16
036276_08	36276	8
036276_13	36276	13
036276_16	36276	16
036289_02	36289	2
036289_04	36289	4
036289_05	36289	5
036289_09	36289	9
036363_05	36363	5
036363_08	36363	8
036363_15	36363	15
036397_02	36397	2
036397_03	36397	3
036397_04	36397	4
036397_05	36397	5
036397_09	36397	9
036397_17	36397	17
036401_05	36401	5
036401_09	36401	9
036401_11	36401	11
036401_16	36401	16
036477_05	36477	5
036477_08	36477	8
036477_14	36477	14
036509_01	36509	1
036509_02	36509	2
036509_11	36509	11
036509_13	36509	13
036509_15	36509	15
036509_16	36509	16
036517_08	36517	8
036517_16	36517	16
036519_01	36519	1
036519_06	36519	6
036519_16	36519	16
036525_05	36525	5
036525_09	36525	9
036525_14	36525	14
036527_08	36527	8
036529_01	36529	1
036529_06	36529	6
036529_08	36529	8
036529_16	36529	16
036529_17	36529	17
036533_08	36533	8
036533_11	36533	11
036533_13	36533	13
036533_16	36533	16
036535_05	36535	5
036535_08	36535	8
036537_05	36537	5
036537_08	36537	8
036708_02	36708	2
036708_03	36708	3
036708_05	36708	5
036850_01	36850	1
036850_05	36850	5
036850_06	36850	6
036850_16	36850	16
036931_01	36931	1
036931_06	36931	6
036931_08	36931	8
037211_05	37211	5
037211_12	37211	12
037211_18	37211	18
037240_07	37240	7
037380_01	37380	1
037380_11	37380	11
037380_15	37380	15
037382_06	37382	6
037382_08	37382	8
037382_16	37382	16
037384_05	37384	5
037386_01	37386	1
037386_15	37386	15
037444_05	37444	5
037444_11	37444	11
037444_14	37444	14
037475_08	37475	8
037477_01	37477	1
037477_05	37477	5
037477_06	37477	6
037495_09	37495	9
037495_13	37495	13
